"subjID" "choice" "RT"
"sub04" 2 0.7951
"sub04" 2 1.2214
"sub04" 2 1.3183
"sub04" 2 1.1992
"sub04" 2 0.9599
"sub04" 2 0.7106
"sub04" 2 1.0664
"sub04" 2 0.9024
"sub04" 1 1.1122
"sub04" 2 1.7617
"sub04" 2 0.8905
"sub04" 2 1.0385
"sub04" 2 1.1108
"sub04" 2 0.8491
"sub04" 2 1.734
"sub04" 2 0.7678
"sub04" 2 0.4881
"sub04" 2 1.6558
"sub04" 2 0.9085
"sub04" 2 1.2542
"sub04" 2 0.9265
"sub05" 1 0.7217
"sub05" 2 0.6348
"sub05" 1 0.7944
"sub05" 2 0.6788
"sub05" 2 0.8703
"sub05" 2 0.4797
"sub05" 2 0.4155
"sub05" 1 0.5699
"sub05" 2 0.9305
"sub05" 1 0.5111
"sub05" 2 0.354
"sub05" 1 0.8659
"sub05" 1 0.4449
"sub05" 1 0.5868
"sub05" 2 1.2123
"sub05" 2 1.0293
"sub05" 1 0.8039
"sub05" 2 0.46
"sub05" 2 0.4303
"sub05" 2 0.395
"sub05" 2 0.4007
"sub05" 2 0.4894
"sub05" 1 0.6555
"sub05" 2 0.3964
"sub05" 2 0.4636
"sub05" 1 0.5236
"sub05" 2 0.4328
"sub05" 2 0.6375
"sub05" 1 0.5672
"sub05" 2 0.5073
"sub05" 2 0.5256
"sub05" 2 0.4288
"sub05" 1 0.6358
"sub05" 2 0.4329
"sub05" 2 0.4175
"sub05" 1 0.4763
"sub05" 2 0.4577
"sub05" 2 0.3515
"sub05" 2 0.3888
"sub05" 1 0.819
"sub05" 2 0.4694
"sub05" 1 0.7482
"sub05" 1 0.5426
"sub05" 2 0.4161
"sub05" 1 0.396
"sub05" 2 0.4202
"sub05" 2 0.3994
"sub05" 1 0.6511
"sub05" 2 0.3659
"sub05" 2 0.3796
"sub05" 1 0.447
"sub05" 1 0.6955
"sub05" 1 0.4316
"sub05" 2 0.3726
"sub05" 1 0.3352
"sub05" 1 0.5002
"sub05" 1 0.8924
"sub05" 1 0.5742
"sub05" 2 0.4394
"sub05" 2 0.4038
"sub05" 1 0.3888
"sub07" 1 0.5199
"sub07" 2 0.5393
"sub07" 1 0.5557
"sub07" 2 0.4935
"sub07" 2 0.7373
"sub07" 1 0.5141
"sub07" 2 0.6183
"sub07" 2 0.7405
"sub07" 2 0.3989
"sub07" 2 0.4613
"sub07" 2 0.4694
"sub07" 1 0.8537
"sub07" 1 1.1915
"sub07" 2 0.6391
"sub07" 2 0.5272
"sub07" 2 0.4418
"sub07" 2 0.6354
"sub07" 2 0.4476
"sub07" 2 0.9074
"sub07" 2 0.616
"sub07" 2 0.6499
"sub07" 1 0.5755
"sub07" 2 0.5123
"sub07" 1 1.0884
"sub07" 1 0.76
"sub07" 2 0.4844
"sub07" 1 0.723
"sub07" 2 0.3959
"sub07" 2 0.489
"sub07" 1 0.5888
"sub07" 1 0.7848
"sub07" 2 0.4378
"sub07" 2 0.9486
"sub07" 1 0.5299
"sub07" 1 0.4129
"sub07" 2 0.5634
"sub07" 2 0.5142
"sub07" 1 0.5113
"sub07" 2 0.5571
"sub07" 1 0.6877
"sub07" 1 0.7135
"sub07" 2 0.805
"sub07" 2 0.5077
"sub07" 2 0.503
"sub07" 2 0.451
"sub07" 1 0.5569
"sub07" 2 1.24
"sub07" 1 0.6167
"sub07" 2 0.3511
"sub07" 2 0.3914
"sub07" 2 0.3712
"sub07" 2 0.5598
"sub07" 2 0.4488
"sub07" 1 0.6121
"sub07" 2 0.5209
"sub07" 1 0.7186
"sub07" 2 0.3927
"sub07" 2 0.4927
"sub07" 1 0.5916
"sub07" 1 0.409
"sub07" 2 0.4827
"sub07" 1 0.4842
"sub07" 2 0.3644
"sub07" 2 0.5488
"sub07" 1 0.4232
"sub07" 2 0.578
"sub07" 2 0.4929
"sub07" 2 0.4642
"sub07" 2 0.4402
"sub07" 2 0.4172
"sub07" 2 0.4234
"sub07" 1 0.7277
"sub07" 1 0.5638
"sub07" 2 0.6063
"sub07" 1 0.9598
"sub07" 2 0.4987
"sub07" 2 1.0607
"sub07" 1 0.7918
"sub07" 2 0.7762
"sub08" 2 0.7002
"sub08" 2 0.7035
"sub08" 2 0.4669
"sub08" 2 0.9103
"sub08" 2 0.7007
"sub08" 2 0.7683
"sub08" 2 0.8448
"sub08" 2 0.6556
"sub08" 2 0.6592
"sub08" 2 0.7496
"sub08" 1 0.8105
"sub08" 2 1.0501
"sub08" 2 0.762
"sub08" 2 0.9732
"sub08" 2 0.9244
"sub08" 2 0.8166
"sub08" 2 0.7504
"sub08" 2 0.9854
"sub08" 2 0.8449
"sub08" 2 0.7199
"sub08" 2 0.994
"sub08" 2 1.7777
"sub08" 2 0.5386
"sub08" 2 0.6977
"sub08" 2 0.4797
"sub08" 2 0.455
"sub08" 2 0.704
"sub08" 2 0.6339
"sub08" 2 0.8334
"sub08" 2 0.7245
"sub08" 2 1.2171
"sub08" 2 0.9698
"sub08" 2 0.4379
"sub08" 2 1.3501
"sub08" 2 1.1362
"sub08" 2 0.5877
"sub08" 2 0.6561
"sub08" 2 1.0661
"sub08" 2 0.5483
"sub08" 2 0.6261
"sub08" 2 1.0541
"sub08" 2 1.6247
"sub08" 2 0.4359
"sub08" 2 1.7431
"sub08" 2 0.886
"sub08" 2 1.0692
